,summary,Wetterereignisse,Landwirtschaft,Energie,Stadt,word
spürt,1.672402934944363,0.07483856584530929,0.2822741341358986,-0.03991140044689348,0.11733553465101543,spürt
potsdam spür,1.672402934944363,0.07483856584530929,0.2822741341358986,-0.03991140044689348,0.11733553465101543,potsdam spür
spür energiekrise,1.6810842048132961,0.0696610960058383,0.2770966642964273,-0.037864604232123476,0.11215806481154426,spür energiekrise
energiekrise stadtwerk,1.6949438518827746,0.06145042672283398,0.2688859950134233,-0.034648824754581885,0.10394739552854006,energiekrise stadtwerk
stadtwerk erhöh,1.7075787729849294,0.05402359635528774,0.261459164645877,-0.03177147752617774,0.09652056516099373,stadtwerk erhöh
breiter,2.2885159608302605,-0.23880351417677062,-0.031367945886181504,0.061575020515855235,-0.1963065453710645,breiter
erhöh breit,1.7236299807164308,0.044667520422900765,0.25210308871348996,-0.0281885681607252,0.08716448922860691,erhöh breit
Front,2.2308356164519085,-0.21327618990757333,-0.00584062161698415,0.05477872010276428,-0.1707792211018673,Front
breit front,2.2308356164519085,-0.21327618990757333,-0.00584062161698415,0.05477872010276428,-0.1707792211018673,breit front
front preis,1.753881937031421,0.02726846028962193,0.23470402858021114,-0.021647284524256925,0.0697654290953279,front preis
kunde städtisch,1.7958099420956584,0.00364389987993561,0.2110794681705246,-0.013011512823761945,0.046140868685641497,kunde städtisch
städtisch versorger,1.8348133704881922,-0.017842729604454866,0.18959283868613447,-0.005394595026574444,0.02465423920125119,städtisch versorger
EWP,1.884203127641962,-0.04440494628833547,0.16303062200225363,0.003721566915725556,-0.0019079774826293993,EWP
versorger ewp,1.884203127641962,-0.04440494628833547,0.16303062200225363,0.003721566915725556,-0.0019079774826293993,versorger ewp
ewp müss,1.9072106195396217,-0.056541724730783095,0.1508938435598062,0.007780183236618139,-0.01404475592507708,ewp müss
müss hoch,2.0542731207552087,-0.13082203157558553,0.07661353671500372,0.031249098037262363,-0.08832506276987935,müss hoch
kosten gas,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,kosten gas
fernwärme strom,2.0408282296253315,-0.12425567910316598,0.08317988918742307,0.02926535688473548,-0.08175871029745994,fernwärme strom
strom einstell,1.9751509040384565,-0.0915447612685879,0.11589080702200147,0.019125498458591964,-0.04904779246288176,strom einstell
Bundeshilfen,1.8689743440057431,-0.036289759981772814,0.17114580830881637,0.0009708364042161401,0.00620720882393303,Bundeshilfen
die bundeshilfe,1.8689743440057431,-0.036289759981772814,0.17114580830881637,0.0009708364042161401,0.00620720882393303,die bundeshilfe
bundeshilfe dämpf,1.8171110275634736,-0.008147851151586267,0.19928771713900292,-0.008803958652599019,0.03434911765411988,bundeshilfe dämpf
dämpf anstieg,1.8171110275634736,-0.008147851151586267,0.19928771713900292,-0.008803958652599019,0.03434911765411988,dämpf anstieg
die stadtwerk,1.8689743440057431,-0.036289759981772814,0.17114580830881637,0.0009708364042161401,0.00620720882393303,die stadtwerk
stadtwerk müss,1.9341085975332157,-0.07054650595613762,0.13688906233445167,0.012382689565772714,-0.028049537150431625,stadtwerk müss
müss preis,2.0542731207552087,-0.13082203157558553,0.07661353671500372,0.031249098037262363,-0.08832506276987935,müss preis
fernwärme breit,2.005187578383234,-0.10663757041216451,0.10079799787842457,0.023858050103074232,-0.06414060160645839,fernwärme breit
front erhöh,1.8952811854407627,-0.05026716907139041,0.1571683992191988,0.005690139472723021,-0.007770200265684491,front erhöh
erfuhren,1.8348133704881922,-0.017842729604454866,0.18959283868613447,-0.005394595026574444,0.02465423920125119,erfuhren
das erfahr,1.8348133704881922,-0.017842729604454866,0.18959283868613447,-0.005394595026574444,0.02465423920125119,das erfahr
erfahr mitglied,1.7930437638404042,0.005185438783268815,0.21262100707385798,-0.013566564246138793,0.04768240758897492,erfahr mitglied
Hauptausschusses,1.7578463346526663,0.025010655016181358,0.23244622330677056,-0.02080985484340667,0.06750762382188735,Hauptausschusses
mitglied hauptausschuß,1.7578463346526663,0.025010655016181358,0.23244622330677056,-0.02080985484340667,0.06750762382188735,mitglied hauptausschuß
hauptausschuß mittwochabend,1.7236299807164308,0.044667520422900765,0.25210308871348996,-0.0281885681607252,0.08716448922860691,hauptausschuß mittwochabend
nicht-öffentlichen,1.7016187193671821,0.05752005539178132,0.2649556236823705,-0.03312240373305748,0.10001702419748729,nicht-öffentlichen
mittwochabend nicht-öffentlich,1.7016187193671821,0.05752005539178132,0.2649556236823705,-0.03312240373305748,0.10001702419748729,mittwochabend nicht-öffentlich
nicht-öffentlich teil,1.6820037881233996,0.06911422757126112,0.2765497958618502,-0.03764927388501891,0.11161119637696715,nicht-öffentlich teil
Gremiums,1.6740681807833253,0.07384334077458668,0.2812789090651759,-0.03951681153585917,0.11634030958029276,Gremiums
teil gremium,1.6740681807833253,0.07384334077458668,0.2812789090651759,-0.03951681153585917,0.11634030958029276,teil gremium
am…,1.6660627243743902,0.07863684855327484,0.2860724168438642,-0.04142240492282487,0.12113381735898085,am…
gremium am…,1.6660627243743902,0.07863684855327484,0.2860724168438642,-0.04142240492282487,0.12113381735898085,gremium am…
+5326,1.6623404305935112,0.08087353393024634,0.28830910222083544,-0.04231594870465876,0.12337050273595249,+5326
am… +5326,1.6623404305935112,0.08087353393024634,0.28830910222083544,-0.04231594870465876,0.12337050273595249,am… +5326
+5326 chars,1.6580944999767548,0.08343098981766801,0.2908665581082573,-0.04334107360191731,0.12592795862337394,+5326 chars
energiekosten wie,2.5202676372873114,-0.33526505988299177,-0.1278294915924026,0.08537817472209652,-0.29276809107728574,energiekosten wie
wie staat,2.4819138729133763,-0.3199299442270885,-0.11249437593649943,0.08178226373856735,-0.2774329754213825,wie staat
staat stadt,2.451259412740233,-0.30750189722296195,-0.10006632893237268,0.0788175915121609,-0.265004928417256,staat stadt
stadt helf,2.469219285850757,-0.3148019807998813,-0.10736641250929203,0.08056453096725345,-0.2723050119941751,stadt helf
helf wer,2.533192384706032,-0.34038027818660394,-0.13294470989601473,0.08656258920164199,-0.297883309380898,helf wer
wer hoch,3.9310601284375846,-0.7798091010138277,-0.5723735327232385,0.1654459903208707,-0.7373121322081219,wer hoch
hoch gas-,4.840502441288927,-0.9879184842505966,-0.7804829159600073,0.1909440489477278,-0.9454215154448906,hoch gas-
strompreis finanziell,3.160278339163566,-0.5615600644599125,-0.3541244961693233,0.1313454782093448,-0.5190630956542067,strompreis finanziell
zurechtkommt,2.870753299647437,-0.4654744278023722,-0.2580388595117831,0.11334189974480684,-0.42297745899666617,zurechtkommt
finanziell zurechtkomm,2.870753299647437,-0.4654744278023722,-0.2580388595117831,0.11334189974480684,-0.42297745899666617,finanziell zurechtkomm
öffentliche,2.80687760455407,-0.44297265150524107,-0.23553708321465203,0.10881910123691625,-0.4004756826995351,öffentliche
zurechtkomm öffentlich,2.80687760455407,-0.44297265150524107,-0.23553708321465203,0.10881910123691625,-0.4004756826995351,zurechtkomm öffentlich
öffentlich hilfe,2.926008023675122,-0.4845390035197603,-0.27710343522917114,0.11707952166189874,-0.4420420347140544,öffentlich hilfe
hoffen,3.020645505897861,-0.51637051094794,-0.3089349426573506,0.12313374670437661,-0.4738735421422339,hoffen
hilfe hoff,3.020645505897861,-0.51637051094794,-0.3089349426573506,0.12313374670437661,-0.4738735421422339,hilfe hoff
Stadtrat,1.9147153808422683,-0.06046894412091329,0.14696662416967604,0.009079472682640966,-0.01797197531520727,Stadtrat
der stadtrat,1.9147153808422683,-0.06046894412091329,0.14696662416967604,0.009079472682640966,-0.01797197531520727,der stadtrat
Sitzung,1.8811676307434573,-0.0427926229603705,0.16464294533021873,0.003177428434081927,-0.0002956541546643944,Sitzung
stadtrat sitzung,1.8811676307434573,-0.0427926229603705,0.16464294533021873,0.003177428434081927,-0.0002956541546643944,stadtrat sitzung
Sozialausschusses,1.8644542117017762,-0.033868321111244284,0.17356724717934513,0.00014425258079063882,0.008628647694461878,Sozialausschusses
sitzung sozialausschuß,1.8644542117017762,-0.033868321111244284,0.17356724717934513,0.00014425258079063882,0.008628647694461878,sitzung sozialausschuß
sozialausschuß donnerstag,1.8395910650839105,-0.020443258409609935,0.1869923098809792,-0.004487643552847267,0.02205371039609617,sozialausschuß donnerstag
Einrichtung,1.8244487433271004,-0.012177841681006314,0.1952577266095829,-0.007381317808006888,0.03031912712469974,Einrichtung
donnerstag einrichtung,1.8244487433271004,-0.012177841681006314,0.1952577266095829,-0.007381317808006888,0.03031912712469974,donnerstag einrichtung
Wärmefo…,1.8084779255745096,-0.003385525131220272,0.20405004315936875,-0.010495162127292056,0.03911144367448578,Wärmefo…
einrichtung wärmefo…,1.8084779255745096,-0.003385525131220272,0.20405004315936875,-0.010495162127292056,0.03911144367448578,einrichtung wärmefo…
+1604,1.8004603304762459,0.0010576699137962028,0.20849323820438548,-0.012082915486080108,0.04355463871950231,+1604
wärmefo… +1604,1.8004603304762459,0.0010576699137962028,0.20849323820438548,-0.012082915486080108,0.04355463871950231,wärmefo… +1604
+1604 chars,1.79590396358367,0.003591545215559619,0.2110271135061488,-0.012992682258953038,0.04608851402126554,+1604 chars
als illner,2.0840768863576487,-0.14522597558256925,0.06220959270801995,0.03554177688610763,-0.10272900677686311,als illner
illner gasumlage,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,illner gasumlage
gasumlage frag,2.2083716691125352,-0.20315540137792715,0.004280166912662076,0.052022667264938274,-0.1606584325722211,gasumlage frag
reagiert,2.068651390068485,-0.1377968513013011,0.06963871698928809,0.03333776477522412,-0.09529988249559512,reagiert
frag reagier,2.068651390068485,-0.1377968513013011,0.06963871698928809,0.03333776477522412,-0.09529988249559512,frag reagier
reagier habeck,1.966139949994768,-0.08697216306257685,0.12046340522801233,0.017673058161404843,-0.04447519425687087,reagier habeck
patzig,1.9135298351898131,-0.05984957643496145,0.1475859918556277,0.008875010487685558,-0.017352607629255504,patzig
habeck patzig,1.9135298351898131,-0.05984957643496145,0.1475859918556277,0.008875010487685558,-0.017352607629255504,habeck patzig
patzig maybrit,1.8738794583037823,-0.03891081726334021,0.16852475102724893,0.0018625427029818288,0.003586151542365784,patzig maybrit
illner sprech,1.8138402092394703,-0.006346219019723016,0.20108934927086627,-0.009442473581411438,0.03615074978598313,illner sprech
TV-Sendung,1.7684257909860774,0.019010274047922673,0.22644584233851192,-0.018596833842228478,0.06150724285362876,TV-Sendung
sprech tv-sendung,1.7684257909860774,0.019010274047922673,0.22644584233851192,-0.018596833842228478,0.06150724285362876,sprech tv-sendung
tv-sendung robert,1.7393406083336644,0.03559396059880617,0.24302952888939555,-0.024757773185093413,0.07809092940451239,tv-sendung robert
habeck energiekrise,1.7236299807164308,0.044667520422900765,0.25210308871348996,-0.0281885681607252,0.08716448922860691,habeck energiekrise
auf frage,1.7684257909860774,0.019010274047922673,0.22644584233851192,-0.018596833842228478,0.06150724285362876,auf frage
antwort wirtschaftsminister,1.8274466463417396,-0.013819676053674304,0.1936158922369148,-0.006803947482920202,0.028677292752031628,antwort wirtschaftsminister
widerwillig,1.9575622715693297,-0.08259991888823302,0.12483564940235622,0.016276044268060116,-0.040102950082527004,widerwillig
wirtschaftsminister widerwillig,1.9575622715693297,-0.08259991888823302,0.12483564940235622,0.016276044268060116,-0.040102950082527004,wirtschaftsminister widerwillig
gekippten,2.2083716691125352,-0.20315540137792715,0.004280166912662076,0.052022667264938274,-0.1606584325722211,gekippten
zur gekippt,2.2083716691125352,-0.20315540137792715,0.004280166912662076,0.052022667264938274,-0.1606584325722211,zur gekippt
gekippt gasumlage,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,gekippt gasumlage
gasumlage hingegen,2.2083716691125352,-0.20315540137792715,0.004280166912662076,0.052022667264938274,-0.1606584325722211,gasumlage hingegen
klare,1.9269598120672218,-0.06684349276057833,0.14059207553001074,0.011174051101156017,-0.02434652395487226,klare
hingegen klar,1.9269598120672218,-0.06684349276057833,0.14059207553001074,0.011174051101156017,-0.02434652395487226,hingegen klar
Meinung,1.8896421813957593,-0.047287447861348704,0.16014812042924056,0.004691456156549064,-0.0047904790556424996,Meinung
klar meinung,1.8896421813957593,-0.047287447861348704,0.16014812042924056,0.004691456156549064,-0.0047904790556424996,klar meinung
Talkshow,1.810650547359285,-0.0045861578592449785,0.2028494104313442,-0.010067762219428027,0.03791081094646124,Talkshow
gut talkshow,1.810650547359285,-0.0045861578592449785,0.2028494104313442,-0.010067762219428027,0.03791081094646124,gut talkshow
talkshow brauch,1.7851051315915438,0.009622730526310136,0.21705829881689928,-0.015170785083392247,0.05211969933201611,talkshow brauch
brauch konflikt,1.753881937031421,0.02726846028962193,0.23470402858021114,-0.021647284524256925,0.0697654290953279,brauch konflikt
Meist,1.735998820704577,0.037517104353414384,0.24495267264400364,-0.025481353978846162,0.08001407315912051,Meist
Gäste,1.7100737475749797,0.05256354445225592,0.2599991127428452,-0.031209292075450545,0.09506051325796193,Gäste
meist gast,1.7100737475749797,0.05256354445225592,0.2599991127428452,-0.031209292075450545,0.09506051325796193,meist gast
gast konflikt,1.689737853350487,0.06452664073116555,0.2719622090217548,-0.03584934867456616,0.10702360953687161,gast konflikt
untereinander,1.6810842048132961,0.0696610960058383,0.2770966642964273,-0.037864604232123476,0.11215806481154426,untereinander
konflikt untereinander,1.6810842048132961,0.0696610960058383,0.2770966642964273,-0.037864604232123476,0.11215806481154426,konflikt untereinander
ausfechten,1.669170775820972,0.07677307958712243,0.28420864787771166,-0.04067997179686346,0.1192700483928285,ausfechten
untereinander ausfecht,1.669170775820972,0.07677307958712243,0.28420864787771166,-0.04067997179686346,0.1192700483928285,untereinander ausfecht
ausfecht politiker,1.6601885723850789,0.08216884753465757,0.2896044158252469,-0.04283470031112065,0.12466581634036365,ausfecht politiker
Journalisten,1.6508711090827708,0.0877969477764407,0.29523251606702994,-0.04509962974429123,0.13029391658214673,Journalisten
politiker journalist,1.6508711090827708,0.0877969477764407,0.29523251606702994,-0.04509962974429123,0.13029391658214673,politiker journalist
journalist etwa,1.6431464083974465,0.0924870957824311,0.2999226640730202,-0.047000815234807126,0.13498406458813714,journalist etwa
grundverschiedenen,1.6356575914457983,0.09705512118092423,0.30449068947151336,-0.04886459406200362,0.13955208998663024,grundverschiedenen
etwa grundverschieden,1.6356575914457983,0.09705512118092423,0.30449068947151336,-0.04886459406200362,0.13955208998663024,etwa grundverschieden
Meinungen,1.6266321417643723,0.1025883346271761,0.3100239029177653,-0.051138305434072856,0.1450853034328822,Meinungen
